store_name,category,category_link,image_link,store_link
Fmart - Marina,Pasta & Rice,https://www.elgrocer.com/store/fmart-marina/pasta-rice,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/094/medium/Pasta-_-Rice2.png?1531410405,https://www.elgrocer.com/store/fmart-marina/categories
Fmart - Marina,"Cereals, Jams & Spreads",https://www.elgrocer.com/store/fmart-marina/cereals-jams-spreads,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/101/medium/Nutella_300x180.png?1591211408,https://www.elgrocer.com/store/fmart-marina/categories
Fmart - Marina,Frozen Foods,https://www.elgrocer.com/store/fmart-marina/frozen-foods,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/389/medium/CatBanners_300x180.jpg?1587402506,https://www.elgrocer.com/store/fmart-marina/categories
Fmart - Marina,Sauces & Dressings,https://www.elgrocer.com/store/fmart-marina/sauces-dressings,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/092/medium/Sauces-_-Dressings.jpg?1540370111,https://www.elgrocer.com/store/fmart-marina/categories
Fmart - Marina,Condiments,https://www.elgrocer.com/store/fmart-marina/condiments,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/103/medium/Condiments.jpg?1562617658,https://www.elgrocer.com/store/fmart-marina/categories
Fmart - Marina,Cans & Jars,https://www.elgrocer.com/store/fmart-marina/canned,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/099/medium/Canned.jpg?1570252586,https://www.elgrocer.com/store/fmart-marina/categories
Fmart - Marina,Soups & Oil,https://www.elgrocer.com/store/fmart-marina/soups-oil,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/095/medium/Soups___Oil_Category.jpg?1567516764,https://www.elgrocer.com/store/fmart-marina/categories
Fmart - Marina,Home Baking,https://www.elgrocer.com/store/fmart-marina/home-baking-2063,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/002/063/medium/CatBanner_300x180_%281%29.jpg?1590517937,https://www.elgrocer.com/store/fmart-marina/categories
Fmart - Marina,Vegan,https://www.elgrocer.com/store/fmart-marina/vegan-1032,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/001/032/medium/Category.jpg?1561613292,https://www.elgrocer.com/store/fmart-marina/categories
Fmart - Marina,Pet Supplies,https://www.elgrocer.com/store/fmart-marina/pet-supplies,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/236/medium/Pet-Care.png?1531410857,https://www.elgrocer.com/store/fmart-marina/categories
Fmart - Marina,Kitchenware,https://www.elgrocer.com/store/fmart-marina/kitchenware,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/182/medium/kitchen.jpg?1606418824,https://www.elgrocer.com/store/fmart-marina/categories
Fmart - Marina,Stationery and Misc,https://www.elgrocer.com/store/fmart-marina/Astationery-and-misc,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/263/medium/Stationery-_-Misc1.png?1531410924,https://www.elgrocer.com/store/fmart-marina/categories
Fmart - Marina,Food To Go,https://www.elgrocer.com/store/fmart-marina/food-to-go,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/253/medium/Fresh-to-go1.png?1531411044,https://www.elgrocer.com/store/fmart-marina/categories
The Butcher Shop & Grill - Mirdif,Butchery,https://www.elgrocer.com/store/the-butcher-shop-grill-mirdif/butchery-1826,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/001/826/medium/Beef_category_image.jpg?1586442991,https://www.elgrocer.com/store/the-butcher-shop-grill-mirdif/categories
The Butcher Shop & Grill - Mirdif,Poultry,https://www.elgrocer.com/store/the-butcher-shop-grill-mirdif/poultry-1833,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/001/833/medium/Chicken_category_image.jpg?1586443007,https://www.elgrocer.com/store/the-butcher-shop-grill-mirdif/categories
The Butcher Shop & Grill - Mirdif,Grocery,https://www.elgrocer.com/store/the-butcher-shop-grill-mirdif/grocery-626227,https://api.elgrocer.com/images/medium/missing.png,https://www.elgrocer.com/store/the-butcher-shop-grill-mirdif/categories
Nesto Nad Al Hamar,Fruits & Vegetables,https://www.elgrocer.com/store/nesto-nad-al-hamar/fruits-vegetables,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/093/medium/Fruits-_-Vegetables.png?1531409834,https://www.elgrocer.com/store/nesto-nad-al-hamar/categories
Nesto Nad Al Hamar,Meats & Seafood,https://www.elgrocer.com/store/nesto-nad-al-hamar/meats-seafood,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/383/medium/meat_300x180.png?1604869499,https://www.elgrocer.com/store/nesto-nad-al-hamar/categories
Nesto Nad Al Hamar,Snacks,https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/097/medium/CC_300x180.png?1595785041,https://www.elgrocer.com/store/nesto-nad-al-hamar/categories
Nesto Nad Al Hamar,Baby & Kids,https://www.elgrocer.com/store/nesto-nad-al-hamar/baby-kids-98,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/098/medium/CatBanner_300x180-baby_0406.jpg?1586171178,https://www.elgrocer.com/store/nesto-nad-al-hamar/categories
Nesto Nad Al Hamar,Beverages,https://www.elgrocer.com/store/nesto-nad-al-hamar/beverages,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/090/medium/catBanner_300x180.png?1595275332,https://www.elgrocer.com/store/nesto-nad-al-hamar/categories
Nesto Nad Al Hamar,Dairy & Eggs,https://www.elgrocer.com/store/nesto-nad-al-hamar/dairy-eggs,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/100/medium/dairy_300x180.jpg?1591212471,https://www.elgrocer.com/store/nesto-nad-al-hamar/categories
Nesto Nad Al Hamar,Deli,https://www.elgrocer.com/store/nesto-nad-al-hamar/deli-676,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/676/medium/8.jpg?1542789768,https://www.elgrocer.com/store/nesto-nad-al-hamar/categories
Nesto Nad Al Hamar,Bakery,https://www.elgrocer.com/store/nesto-nad-al-hamar/bakery,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/102/medium/Bread_300x180.png?1596472995,https://www.elgrocer.com/store/nesto-nad-al-hamar/categories
Nesto Nad Al Hamar,Home Care,https://www.elgrocer.com/store/nesto-nad-al-hamar/home-care,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/091/medium/CatBanner_300x180-HC_%281%29.jpg?1583753018,https://www.elgrocer.com/store/nesto-nad-al-hamar/categories
Nesto Nad Al Hamar,Laundry,https://www.elgrocer.com/store/nesto-nad-al-hamar/laundry,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/479/medium/CatBanner_0317.jpg?1584471368,https://www.elgrocer.com/store/nesto-nad-al-hamar/categories
Nesto Nad Al Hamar,Beauty & Personal Care,https://www.elgrocer.com/store/nesto-nad-al-hamar/beauty-personal-care,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/104/medium/girly_300x180.jpg?1591212638,https://www.elgrocer.com/store/nesto-nad-al-hamar/categories
Nesto Nad Al Hamar,Pasta & Rice,https://www.elgrocer.com/store/nesto-nad-al-hamar/pasta-rice,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/094/medium/Pasta-_-Rice2.png?1531410405,https://www.elgrocer.com/store/nesto-nad-al-hamar/categories
Nesto Nad Al Hamar,"Cereals, Jams & Spreads",https://www.elgrocer.com/store/nesto-nad-al-hamar/cereals-jams-spreads,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/101/medium/Nutella_300x180.png?1591211408,https://www.elgrocer.com/store/nesto-nad-al-hamar/categories
Nesto Nad Al Hamar,Frozen Foods,https://www.elgrocer.com/store/nesto-nad-al-hamar/frozen-foods,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/389/medium/CatBanners_300x180.jpg?1587402506,https://www.elgrocer.com/store/nesto-nad-al-hamar/categories
Nesto Nad Al Hamar,Sauces & Dressings,https://www.elgrocer.com/store/nesto-nad-al-hamar/sauces-dressings,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/092/medium/Sauces-_-Dressings.jpg?1540370111,https://www.elgrocer.com/store/nesto-nad-al-hamar/categories
Nesto Nad Al Hamar,Condiments,https://www.elgrocer.com/store/nesto-nad-al-hamar/condiments,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/103/medium/Condiments.jpg?1562617658,https://www.elgrocer.com/store/nesto-nad-al-hamar/categories
Nesto Nad Al Hamar,Cans & Jars,https://www.elgrocer.com/store/nesto-nad-al-hamar/canned,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/099/medium/Canned.jpg?1570252586,https://www.elgrocer.com/store/nesto-nad-al-hamar/categories
Nesto Nad Al Hamar,Soups & Oil,https://www.elgrocer.com/store/nesto-nad-al-hamar/soups-oil,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/095/medium/Soups___Oil_Category.jpg?1567516764,https://www.elgrocer.com/store/nesto-nad-al-hamar/categories
Nesto Nad Al Hamar,Home Baking,https://www.elgrocer.com/store/nesto-nad-al-hamar/home-baking-2063,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/002/063/medium/CatBanner_300x180_%281%29.jpg?1590517937,https://www.elgrocer.com/store/nesto-nad-al-hamar/categories
Nesto Nad Al Hamar,Organic,https://www.elgrocer.com/store/nesto-nad-al-hamar/organic,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/457/medium/Organic.jpg?1554742570,https://www.elgrocer.com/store/nesto-nad-al-hamar/categories
Nesto Nad Al Hamar,Vegan,https://www.elgrocer.com/store/nesto-nad-al-hamar/vegan-1032,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/001/032/medium/Category.jpg?1561613292,https://www.elgrocer.com/store/nesto-nad-al-hamar/categories
Nesto Nad Al Hamar,Pet Supplies,https://www.elgrocer.com/store/nesto-nad-al-hamar/pet-supplies,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/236/medium/Pet-Care.png?1531410857,https://www.elgrocer.com/store/nesto-nad-al-hamar/categories
Nesto Nad Al Hamar,Homeware,https://www.elgrocer.com/store/nesto-nad-al-hamar/homeware-3269,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/269/medium/Untitled-7.jpg?1607012979,https://www.elgrocer.com/store/nesto-nad-al-hamar/categories
Nesto Nad Al Hamar,Kitchenware,https://www.elgrocer.com/store/nesto-nad-al-hamar/kitchenware,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/182/medium/kitchen.jpg?1606418824,https://www.elgrocer.com/store/nesto-nad-al-hamar/categories
Nesto Nad Al Hamar,Small Appliances,https://www.elgrocer.com/store/nesto-nad-al-hamar/small-appliances,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/280/medium/small_appliances.jpg?1607013097,https://www.elgrocer.com/store/nesto-nad-al-hamar/categories
Nesto Nad Al Hamar,Stationery and Misc,https://www.elgrocer.com/store/nesto-nad-al-hamar/Astationery-and-misc,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/263/medium/Stationery-_-Misc1.png?1531410924,https://www.elgrocer.com/store/nesto-nad-al-hamar/categories
Nesto Nad Al Hamar,Food To Go,https://www.elgrocer.com/store/nesto-nad-al-hamar/food-to-go,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/253/medium/Fresh-to-go1.png?1531411044,https://www.elgrocer.com/store/nesto-nad-al-hamar/categories
Nesto Nad Al Hamar,Electronics,https://www.elgrocer.com/store/nesto-nad-al-hamar/electronics,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/802/medium/Elect.jpg?1539854155,https://www.elgrocer.com/store/nesto-nad-al-hamar/categories
Nesto Nad Al Hamar,Premium Perfumes,https://www.elgrocer.com/store/nesto-nad-al-hamar/premium-perfumes,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/801/medium/Perfume.jpg?1539853310,https://www.elgrocer.com/store/nesto-nad-al-hamar/categories
Nesto Nad Al Hamar,Camping & Outdoor,https://www.elgrocer.com/store/nesto-nad-al-hamar/camping-outdoor,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/312/medium/cat_img.jpg?1607008573,https://www.elgrocer.com/store/nesto-nad-al-hamar/categories
Aswaaq Waterfront,Fruits & Vegetables,https://www.elgrocer.com/store/aswaaq-waterfront/fruits-vegetables,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/093/medium/Fruits-_-Vegetables.png?1531409834,https://www.elgrocer.com/store/aswaaq-waterfront/categories
Aswaaq Waterfront,Meats & Seafood,https://www.elgrocer.com/store/aswaaq-waterfront/meats-seafood,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/383/medium/meat_300x180.png?1604869499,https://www.elgrocer.com/store/aswaaq-waterfront/categories
Aswaaq Waterfront,Snacks,https://www.elgrocer.com/store/aswaaq-waterfront/snacks,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/097/medium/CC_300x180.png?1595785041,https://www.elgrocer.com/store/aswaaq-waterfront/categories
Aswaaq Waterfront,Baby & Kids,https://www.elgrocer.com/store/aswaaq-waterfront/baby-kids-98,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/098/medium/CatBanner_300x180-baby_0406.jpg?1586171178,https://www.elgrocer.com/store/aswaaq-waterfront/categories
Aswaaq Waterfront,Beverages,https://www.elgrocer.com/store/aswaaq-waterfront/beverages,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/090/medium/catBanner_300x180.png?1595275332,https://www.elgrocer.com/store/aswaaq-waterfront/categories
Aswaaq Waterfront,Dairy & Eggs,https://www.elgrocer.com/store/aswaaq-waterfront/dairy-eggs,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/100/medium/dairy_300x180.jpg?1591212471,https://www.elgrocer.com/store/aswaaq-waterfront/categories
Aswaaq Waterfront,Deli,https://www.elgrocer.com/store/aswaaq-waterfront/deli-676,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/676/medium/8.jpg?1542789768,https://www.elgrocer.com/store/aswaaq-waterfront/categories
Aswaaq Waterfront,Bakery,https://www.elgrocer.com/store/aswaaq-waterfront/bakery,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/102/medium/Bread_300x180.png?1596472995,https://www.elgrocer.com/store/aswaaq-waterfront/categories
Aswaaq Waterfront,Home Care,https://www.elgrocer.com/store/aswaaq-waterfront/home-care,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/091/medium/CatBanner_300x180-HC_%281%29.jpg?1583753018,https://www.elgrocer.com/store/aswaaq-waterfront/categories
Aswaaq Waterfront,Laundry,https://www.elgrocer.com/store/aswaaq-waterfront/laundry,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/479/medium/CatBanner_0317.jpg?1584471368,https://www.elgrocer.com/store/aswaaq-waterfront/categories
Aswaaq Waterfront,Beauty & Personal Care,https://www.elgrocer.com/store/aswaaq-waterfront/beauty-personal-care,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/104/medium/girly_300x180.jpg?1591212638,https://www.elgrocer.com/store/aswaaq-waterfront/categories
Aswaaq Waterfront,Pasta & Rice,https://www.elgrocer.com/store/aswaaq-waterfront/pasta-rice,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/094/medium/Pasta-_-Rice2.png?1531410405,https://www.elgrocer.com/store/aswaaq-waterfront/categories
Aswaaq Waterfront,"Cereals, Jams & Spreads",https://www.elgrocer.com/store/aswaaq-waterfront/cereals-jams-spreads,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/101/medium/Nutella_300x180.png?1591211408,https://www.elgrocer.com/store/aswaaq-waterfront/categories
Aswaaq Waterfront,Frozen Foods,https://www.elgrocer.com/store/aswaaq-waterfront/frozen-foods,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/389/medium/CatBanners_300x180.jpg?1587402506,https://www.elgrocer.com/store/aswaaq-waterfront/categories
Aswaaq Waterfront,Sauces & Dressings,https://www.elgrocer.com/store/aswaaq-waterfront/sauces-dressings,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/092/medium/Sauces-_-Dressings.jpg?1540370111,https://www.elgrocer.com/store/aswaaq-waterfront/categories
Aswaaq Waterfront,Condiments,https://www.elgrocer.com/store/aswaaq-waterfront/condiments,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/103/medium/Condiments.jpg?1562617658,https://www.elgrocer.com/store/aswaaq-waterfront/categories
Aswaaq Waterfront,Cans & Jars,https://www.elgrocer.com/store/aswaaq-waterfront/canned,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/099/medium/Canned.jpg?1570252586,https://www.elgrocer.com/store/aswaaq-waterfront/categories
Aswaaq Waterfront,Soups & Oil,https://www.elgrocer.com/store/aswaaq-waterfront/soups-oil,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/095/medium/Soups___Oil_Category.jpg?1567516764,https://www.elgrocer.com/store/aswaaq-waterfront/categories
Aswaaq Waterfront,Home Baking,https://www.elgrocer.com/store/aswaaq-waterfront/home-baking-2063,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/002/063/medium/CatBanner_300x180_%281%29.jpg?1590517937,https://www.elgrocer.com/store/aswaaq-waterfront/categories
Aswaaq Waterfront,Organic,https://www.elgrocer.com/store/aswaaq-waterfront/organic,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/457/medium/Organic.jpg?1554742570,https://www.elgrocer.com/store/aswaaq-waterfront/categories
Aswaaq Waterfront,Vegan,https://www.elgrocer.com/store/aswaaq-waterfront/vegan-1032,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/001/032/medium/Category.jpg?1561613292,https://www.elgrocer.com/store/aswaaq-waterfront/categories
Aswaaq Waterfront,Pet Supplies,https://www.elgrocer.com/store/aswaaq-waterfront/pet-supplies,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/236/medium/Pet-Care.png?1531410857,https://www.elgrocer.com/store/aswaaq-waterfront/categories
Aswaaq Waterfront,Homeware,https://www.elgrocer.com/store/aswaaq-waterfront/homeware-3269,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/269/medium/Untitled-7.jpg?1607012979,https://www.elgrocer.com/store/aswaaq-waterfront/categories
Aswaaq Waterfront,Kitchenware,https://www.elgrocer.com/store/aswaaq-waterfront/kitchenware,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/182/medium/kitchen.jpg?1606418824,https://www.elgrocer.com/store/aswaaq-waterfront/categories
Aswaaq Waterfront,Dining,https://www.elgrocer.com/store/aswaaq-waterfront/dining,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/177/medium/Dining.jpg?1606418870,https://www.elgrocer.com/store/aswaaq-waterfront/categories
Aswaaq Waterfront,Small Appliances,https://www.elgrocer.com/store/aswaaq-waterfront/small-appliances,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/280/medium/small_appliances.jpg?1607013097,https://www.elgrocer.com/store/aswaaq-waterfront/categories
Aswaaq Waterfront,Stationery and Misc,https://www.elgrocer.com/store/aswaaq-waterfront/Astationery-and-misc,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/263/medium/Stationery-_-Misc1.png?1531410924,https://www.elgrocer.com/store/aswaaq-waterfront/categories
Aswaaq Waterfront,Food To Go,https://www.elgrocer.com/store/aswaaq-waterfront/food-to-go,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/253/medium/Fresh-to-go1.png?1531411044,https://www.elgrocer.com/store/aswaaq-waterfront/categories
Aswaaq Waterfront,Electronics,https://www.elgrocer.com/store/aswaaq-waterfront/electronics,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/802/medium/Elect.jpg?1539854155,https://www.elgrocer.com/store/aswaaq-waterfront/categories
Aswaaq Waterfront,Tesco,https://www.elgrocer.com/store/aswaaq-waterfront/tesco,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/002/352/medium/Snacks_300x180.jpg?1593720445,https://www.elgrocer.com/store/aswaaq-waterfront/categories
Aswaaq Waterfront,Camping & Outdoor,https://www.elgrocer.com/store/aswaaq-waterfront/camping-outdoor,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/312/medium/cat_img.jpg?1607008573,https://www.elgrocer.com/store/aswaaq-waterfront/categories
Jones The Grocer Szr,Fruits & Vegetables,https://www.elgrocer.com/store/jones-the-grocer-szr/fruits-vegetables-2206,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/002/206/medium/Vegs_300x180.jpg?1593082647,https://www.elgrocer.com/store/jones-the-grocer-szr/categories
Jones The Grocer Szr,Homeware,https://www.elgrocer.com/store/jones-the-grocer-szr/homeware,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/002/209/medium/HomeWare_300x180.jpg?1592416330,https://www.elgrocer.com/store/jones-the-grocer-szr/categories
Jones The Grocer Szr,Cheese & Charcuterie,https://www.elgrocer.com/store/jones-the-grocer-szr/cheese-charcuterie,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/001/082/medium/Cheese_300x180.jpg?1593083617,https://www.elgrocer.com/store/jones-the-grocer-szr/categories
Jones The Grocer Szr,Antipasto,https://www.elgrocer.com/store/jones-the-grocer-szr/antipasto-1105,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/001/105/medium/Antipasto1_%281%29.jpg?1564589992,https://www.elgrocer.com/store/jones-the-grocer-szr/categories
Jones The Grocer Szr,Premium Packs,https://www.elgrocer.com/store/jones-the-grocer-szr/premium-packs,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/001/116/medium/Premium_Packs.jpg?1564590028,https://www.elgrocer.com/store/jones-the-grocer-szr/categories
Jones The Grocer Szr,Cereals &  Grains,https://www.elgrocer.com/store/jones-the-grocer-szr/cereals-grains,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/001/113/medium/Pasta___Rice.jpg?1564589933,https://www.elgrocer.com/store/jones-the-grocer-szr/categories
Jones The Grocer Szr,Bakery,https://www.elgrocer.com/store/jones-the-grocer-szr/bakery-2313,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/002/313/medium/Bakery_300x180_%281%29.jpg?1593082594,https://www.elgrocer.com/store/jones-the-grocer-szr/categories
Jones The Grocer Szr,Snacks,https://www.elgrocer.com/store/jones-the-grocer-szr/snacks-1097,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/001/097/medium/Snacks.jpg?1564590070,https://www.elgrocer.com/store/jones-the-grocer-szr/categories
Jones The Grocer Szr,Truffle Products,https://www.elgrocer.com/store/jones-the-grocer-szr/truffle-products,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/001/100/medium/Truffle_Products.jpg?1564590111,https://www.elgrocer.com/store/jones-the-grocer-szr/categories
Jones The Grocer Szr,Dairy & Beverages,https://www.elgrocer.com/store/jones-the-grocer-szr/dairy-beverages,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/001/078/medium/Beverages1.jpg?1564659523,https://www.elgrocer.com/store/jones-the-grocer-szr/categories
Jones The Grocer Szr,Easter Specials,https://www.elgrocer.com/store/jones-the-grocer-szr/easter-specials-3833,https://api.elgrocer.com/images/medium/missing.png,https://www.elgrocer.com/store/jones-the-grocer-szr/categories
Jones The Grocer Szr,Crisps & Snacks,https://www.elgrocer.com/store/jones-the-grocer-szr/crisps-snacks,https://api.elgrocer.com/images/medium/missing.png,https://www.elgrocer.com/store/jones-the-grocer-szr/categories
Jones The Grocer Szr,Buy 1 Get 1,https://www.elgrocer.com/store/jones-the-grocer-szr/buy-1-get-1,https://api.elgrocer.com/images/medium/missing.png,https://www.elgrocer.com/store/jones-the-grocer-szr/categories
Test Darkstore Inventory Limit,Offers,https://www.elgrocer.com/store/test-darkstore-inventory-limit/promotion-1,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/001/medium/Vector.png?1617183017,https://www.elgrocer.com/store/test-darkstore-inventory-limit/categories
Test Darkstore Inventory Limit,Snacks,https://www.elgrocer.com/store/test-darkstore-inventory-limit/snacks,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/097/medium/CC_300x180.png?1595785041,https://www.elgrocer.com/store/test-darkstore-inventory-limit/categories
Test Darkstore Inventory Limit,Beverages,https://www.elgrocer.com/store/test-darkstore-inventory-limit/beverages,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/090/medium/catBanner_300x180.png?1595275332,https://www.elgrocer.com/store/test-darkstore-inventory-limit/categories
Test Darkstore Inventory Limit,Dairy & Eggs,https://www.elgrocer.com/store/test-darkstore-inventory-limit/dairy-eggs,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/100/medium/dairy_300x180.jpg?1591212471,https://www.elgrocer.com/store/test-darkstore-inventory-limit/categories
Test Darkstore Inventory Limit,Bakery,https://www.elgrocer.com/store/test-darkstore-inventory-limit/bakery,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/102/medium/Bread_300x180.png?1596472995,https://www.elgrocer.com/store/test-darkstore-inventory-limit/categories
Test Darkstore Inventory Limit,Home Care,https://www.elgrocer.com/store/test-darkstore-inventory-limit/home-care,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/091/medium/CatBanner_300x180-HC_%281%29.jpg?1583753018,https://www.elgrocer.com/store/test-darkstore-inventory-limit/categories
Test Darkstore Inventory Limit,Laundry,https://www.elgrocer.com/store/test-darkstore-inventory-limit/laundry,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/479/medium/CatBanner_0317.jpg?1584471368,https://www.elgrocer.com/store/test-darkstore-inventory-limit/categories
Test Darkstore Inventory Limit,Beauty & Personal Care,https://www.elgrocer.com/store/test-darkstore-inventory-limit/beauty-personal-care,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/104/medium/girly_300x180.jpg?1591212638,https://www.elgrocer.com/store/test-darkstore-inventory-limit/categories
Test Darkstore Inventory Limit,"Cereals, Jams & Spreads",https://www.elgrocer.com/store/test-darkstore-inventory-limit/cereals-jams-spreads,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/101/medium/Nutella_300x180.png?1591211408,https://www.elgrocer.com/store/test-darkstore-inventory-limit/categories
